Apple Identifier,Begin Date,CMB,Category,Client,Country Code,Currency of Proceeds,Customer Currency,Customer Price,Developer,Developer Proceeds,Device,End Date,Order Type,Parent Identifier,Period,Preserved Pricing,Proceeds Reason,Product Type Identifier,Promo Code,Provider,Provider Country,SKU,Subscription,Supported Platforms,Title,Units,Version,_report_date
6502218501,07/26/2026,,Finance, ,BR, ,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/26/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-26
6502218501,07/26/2026,,Finance, ,BR, ,BRL,0.00,Joao Victor Flores da Costa,0.00,Desktop,07/26/2026, , , , , ,F1, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,2,45.0,2026-07-26
6502218501,07/25/2026,,Finance, ,AT, ,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/25/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-25
6502218501,07/24/2026,,Finance, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/24/2026, , , , , ,F3, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-24
6502218501,07/24/2026,,Finance, ,CA,CAD,CAD,0.00,Joao Victor Flores da Costa,0.00,Desktop,07/24/2026, , , , , ,F3, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-07-24
6502218501,07/24/2026,,Finance, ,BR, ,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/24/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,2,45.2.0,2026-07-24
6502218501,07/24/2026,,Finance, ,BR, ,BRL,0.00,Joao Victor Flores da Costa,0.00,Desktop,07/24/2026, , , , , ,F1, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-07-24
6502218501,07/23/2026,,Finance, ,BR, ,BRL,0.00,Joao Victor Flores da Costa,0.00,Desktop,07/23/2026, , , , , ,F1, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-07-23
6502218501,07/23/2026,,Finance, ,BR, ,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/23/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,3,45.2.0,2026-07-23
6502218501,07/23/2026,,Finance, ,UZ,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/23/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-23
6502218501,07/22/2026,,Finance, ,DE, ,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/22/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-22
6502218501,07/22/2026,,Finance, ,BR, ,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/22/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,4,45.2.0,2026-07-22
6502218501,07/21/2026,,Finance, ,JP,JPY,JPY,0.00,Joao Victor Flores da Costa,0.00,Desktop,07/21/2026, , , , , ,F3, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-21
6502218501,07/21/2026,,Finance, ,BR, ,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/21/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,2,45.2.0,2026-07-21
6502218501,07/21/2026,,Finance, ,IT, ,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/21/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-21
6502218501,07/21/2026,,Finance, ,JP, ,JPY,0.00,Joao Victor Flores da Costa,0.00,Desktop,07/21/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-21
6502218501,07/21/2026,,Finance, ,JP, ,JPY,0.00,Joao Victor Flores da Costa,0.00,Desktop,07/21/2026, , , , , ,F1, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-07-21
6502218501,07/20/2026,,Finance, ,DE, ,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/20/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-20
6502218501,07/20/2026,,Finance, ,AR, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/20/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-20
6502218501,07/20/2026,,Finance, ,BR, ,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/20/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-20
6502218501,07/19/2026,,Finance, ,JP,JPY,JPY,0.00,Joao Victor Flores da Costa,0.00,Desktop,07/19/2026, , , , , ,3F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-19
6502218501,07/19/2026,,Finance, ,JP, ,JPY,0.00,Joao Victor Flores da Costa,0.00,Desktop,07/19/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-19
6502218501,07/19/2026,,Finance, ,FR, ,EUR,0.00,Joao Victor Flores da Costa,0.00,Desktop,07/19/2026, , , , , ,F1, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-07-19
6502218501,07/19/2026,,Finance, ,BR, ,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/19/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-19
6502218501,07/18/2026,,Finance, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/18/2026, , , , , ,F3, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-18
6502218501,07/18/2026,,Finance, ,BR, ,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/18/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-18
6502218501,07/17/2026,,Finance, ,CN,CNY,CNY,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/17/2026, , , , , ,3F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-17
6502218501,07/17/2026,,Finance, ,DE, ,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/17/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-17
6502218501,07/16/2026,,Finance, ,BR, ,BRL,0.00,Joao Victor Flores da Costa,0.00,Desktop,07/16/2026, , , , , ,F1, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,2,45.0,2026-07-16
6502218501,07/16/2026,,Finance, ,BR, ,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/16/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-16
6502218501,07/16/2026,,Finance, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/16/2026, , , , , ,F3, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-16
6502218501,07/15/2026,,Finance, ,NL, ,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/15/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-15
6502218501,07/15/2026,,Finance, ,BR, ,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/15/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,2,45.2.0,2026-07-15
6502218501,07/15/2026,,Finance, ,ID, ,IDR,0.00,Joao Victor Flores da Costa,0.00,Desktop,07/15/2026, , , , , ,F1, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-07-15
6502218501,07/14/2026,,Finance, ,BR, ,BRL,0.00,Joao Victor Flores da Costa,0.00,Desktop,07/14/2026, , , , , ,F1, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-07-14
6502218501,07/14/2026,,Finance, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/14/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-14
6502218501,07/14/2026,,Finance, ,DE, ,EUR,0.00,Joao Victor Flores da Costa,0.00,Desktop,07/14/2026, , , , , ,F1, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-07-14
6502218501,07/14/2026,,Finance, ,DE, ,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/14/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-14
6502218501,07/13/2026,,Finance, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/13/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,2,45.2.0,2026-07-13
6502218501,07/13/2026,,Finance, ,US, ,USD,0.00,Joao Victor Flores da Costa,0.00,Desktop,07/13/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-13
6502218501,07/13/2026,,Finance, ,GH, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/13/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-13
6502218501,07/13/2026,,Finance, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/13/2026, , , , , ,3F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-13
6502218501,07/12/2026,,Finance, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/12/2026, , , , , ,F3, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-12
6502218501,07/12/2026,,Finance, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/12/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-12
6502218501,07/12/2026,,Finance, ,US, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/12/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-12
6502218501,07/12/2026,,Finance, ,BR, ,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/12/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-12
6502218501,07/12/2026,,Finance, ,NP, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/12/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-12
6502218501,07/12/2026,,Finance, ,UZ, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/12/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-12
6502218501,07/11/2026,,Finance, ,US, ,USD,0.00,Joao Victor Flores da Costa,0.00,Desktop,07/11/2026, , , , , ,F1, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-07-11
6502218501,07/11/2026,,Finance, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/11/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-11
6502218501,07/11/2026,,Finance, ,JP,JPY,JPY,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/11/2026, , , , , ,3F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,2,45.2.0,2026-07-11
6502218501,07/11/2026,,Finance, ,JP, ,JPY,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/11/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-11
6502218501,07/11/2026,,Finance, ,US,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPad,07/11/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-11
6502218501,07/11/2026,,Finance, ,US,USD,USD,0.00,Joao Victor Flores da Costa,0.00,Desktop,07/11/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-07-11
6502218501,07/11/2026,,Finance, ,BR, ,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/11/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-11
6502218501,07/11/2026,,Finance, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/11/2026, , , , , ,F3, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-11
6502218501,07/10/2026,,Finance, ,JP, ,JPY,0.00,Joao Victor Flores da Costa,0.00,Desktop,07/10/2026, , , , , ,F1, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-07-10
6502218501,07/10/2026,,Finance, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/10/2026, , , , , ,F3, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-10
6502218501,07/10/2026,,Finance, ,BR, ,BRL,0.00,Joao Victor Flores da Costa,0.00,Desktop,07/10/2026, , , , , ,F1, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-07-10
6502218501,07/10/2026,,Finance, ,BR, ,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/10/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,3,45.2.0,2026-07-10
6502218501,07/10/2026,,Finance, ,ES, ,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/10/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-10
6502218501,07/09/2026,,Finance, ,BR, ,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/09/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-09
6502218501,07/08/2026,,Finance, ,DK,DKK,DKK,0.00,Joao Victor Flores da Costa,0.00,Desktop,07/08/2026, , , , , ,F3, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-07-08
6502218501,07/08/2026,,Finance, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,Desktop,07/08/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-07-08
6502218501,07/08/2026,,Finance, ,MX, ,MXN,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/08/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-08
6502218501,07/08/2026,,Finance, ,BR, ,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/08/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,2,45.2.0,2026-07-08
6502218501,07/08/2026,,Finance, ,GH, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/08/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-08
6502218501,07/08/2026,,Finance, ,AM, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/08/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-08
6502218501,07/08/2026,,Finance, ,JP, ,JPY,0.00,Joao Victor Flores da Costa,0.00,Desktop,07/08/2026, , , , , ,F1, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-07-08
6736345302,07/07/2026,,Finance, ,DE,EUR,EUR,-9.99, ,7.14,Desktop,07/07/2026, ,MeusGastos,1 Year, , ,IAY, ,APPLE,US,yearly.pro,New,iOS and macOS,yearly.pro,-1,45.0,2026-07-07
6502218501,07/07/2026,,Finance, ,BR, ,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/07/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,2,45.2.0,2026-07-07
6502218501,07/07/2026,,Finance, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/07/2026, , , , , ,F3, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-07
6502218501,07/07/2026,,Finance, ,DE, ,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/07/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-07
6502218501,07/06/2026,,Finance, ,IN, ,INR,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/06/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-06
6502218501,07/06/2026,,Finance, ,EG, ,EGP,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/06/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-06
6502218501,07/06/2026,,Finance, ,BR, ,BRL,0.00,Joao Victor Flores da Costa,0.00,Desktop,07/06/2026, , , , , ,F1, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-07-06
6502218501,07/06/2026,,Finance, ,JP, ,JPY,0.00,Joao Victor Flores da Costa,0.00,Desktop,07/06/2026, , , , , ,F1, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-07-06
6502218501,07/06/2026,,Finance, ,BR, ,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/06/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-06
6502218501,07/06/2026,,Finance, ,ZA, ,ZAR,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/06/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-06
6502218501,07/06/2026,,Finance, ,BR, ,BRL,0.00,Joao Victor Flores da Costa,0.00,iPad,07/06/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-06
6502218501,07/05/2026,,Finance, ,BR, ,BRL,0.00,Joao Victor Flores da Costa,0.00,Desktop,07/05/2026, , , , , ,F1, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-07-05
6502218501,07/05/2026,,Finance, ,BR, ,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/05/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,2,45.2.0,2026-07-05
6502218501,07/05/2026,,Finance, ,GH, ,USD,0.00,Joao Victor Flores da Costa,0.00,Desktop,07/05/2026, , , , , ,F1, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-07-05
6502218501,07/05/2026,,Finance, ,DE,EUR,EUR,0.00,Joao Victor Flores da Costa,0.00,Desktop,07/05/2026, , , , , ,F3, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-07-05
6502218501,07/05/2026,,Finance, ,JP, ,JPY,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/05/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-05
6502218501,07/04/2026,,Finance, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,Desktop,07/04/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-07-04
6502218501,07/04/2026,,Finance, ,ID, ,IDR,0.00,Joao Victor Flores da Costa,0.00,Desktop,07/04/2026, , , , , ,F1, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-07-04
6502218501,07/04/2026,,Finance, ,BR, ,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/04/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,2,45.2.0,2026-07-04
6502218501,07/03/2026,,Finance, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/03/2026, , , , , ,F3, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-03
6502218501,07/03/2026,,Finance, ,PK, ,PKR,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/03/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-03
6502218501,07/03/2026,,Finance, ,FR, ,EUR,0.00,Joao Victor Flores da Costa,0.00,Desktop,07/03/2026, , , , , ,F1, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-07-03
6502218501,07/02/2026,,Finance, ,GB, ,GBP,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/02/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-02
6502218501,07/02/2026,,Finance, ,TR,TRY,TRY,0.00,Joao Victor Flores da Costa,0.00,Desktop,07/02/2026, , , , , ,F3, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-07-02
6502218501,07/02/2026,,Finance, ,US,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/02/2026, , , , , ,F3, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-02
6736345302,07/02/2026,,Finance, ,DE,EUR,EUR,9.99, ,7.14,Desktop,07/02/2026, ,MeusGastos,1 Year, , ,IAY, ,APPLE,US,yearly.pro,New,iOS and macOS,yearly.pro,1,45.0,2026-07-02
6502218501,07/02/2026,,Finance, ,DE,EUR,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/02/2026, , , , , ,F3, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-02
6502218501,07/02/2026,,Finance, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/02/2026, , , , , ,F3, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-02
6502218501,07/02/2026,,Finance, ,TR, ,TRY,0.00,Joao Victor Flores da Costa,0.00,Desktop,07/02/2026, , , , , ,F1, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-07-02
6502218501,07/02/2026,,Finance, ,NL, ,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/02/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-02
6502218501,07/02/2026,,Finance, ,BR, ,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/02/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,4,45.2.0,2026-07-02
6502218501,07/01/2026,,Finance, ,DO, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/01/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-01
6502218501,07/01/2026,,Finance, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/01/2026, , , , , ,F3, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-01
6502218501,07/01/2026,,Finance, ,DE, ,EUR,0.00,Joao Victor Flores da Costa,0.00,Desktop,07/01/2026, , , , , ,F1, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-07-01
6502218501,07/01/2026,,Finance, ,BR, ,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/01/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,4,45.2.0,2026-07-01
6502218501,07/01/2026,,Finance, ,US,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/01/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-01
6736345302,07/01/2026,,Finance, ,DE,EUR,EUR,9.99, ,7.14,Desktop,07/01/2026, ,MeusGastos,1 Year, , ,IAY, ,APPLE,US,yearly.pro,New,iOS and macOS,yearly.pro,1,45.0,2026-07-01
6502218501,07/01/2026,,Finance, ,SA, ,SAR,0.00,Joao Victor Flores da Costa,0.00,Desktop,07/01/2026, , , , , ,F1, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-07-01
6502218501,07/01/2026,,Finance, ,DE, ,EUR,0.00,Joao Victor Flores da Costa,0.00,iPad,07/01/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.2.0,2026-07-01
6502218501,06/30/2026,,Finance, ,DE, ,EUR,0.00,Joao Victor Flores da Costa,0.00,Desktop,06/30/2026, , , , , ,F1, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-06-30
6502218501,06/30/2026,,Finance, ,BR, ,BRL,0.00,Joao Victor Flores da Costa,0.00,Desktop,06/30/2026, , , , , ,F1, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-06-30
6502218501,06/30/2026,,Finance, ,BR, ,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,06/30/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,5,45.2.0,2026-06-30
